Entidad	ID Activo	Proyecto	Categoría	Dpto	U operativa	Moneda	F.Transacción	Año	Per inic	Per fin	Importe
NMP01	000000139104	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	69165.98
NMP01	000000139105	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	10166.69
NMP01	000000139106	CORP	PRY5	25700	ADMON	MXN	01/11/2023	2024	1	12	64273.6
NMP01	000000139107	CORP	PRY5	25700	ADMON	MXN	01/11/2023	2024	1	12	127160
NMP01	000000139112	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	198815.99
NMP01	000000139113	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	66526.62
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	7	7	17128.91
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	8	8	17128.91
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	9	9	17128.91
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	10	10	17128.91
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	11	11	17128.91
NMP01	000000139114	MIP_PRENDA	PRY5	17000	ADMON	MXN	01/07/2024	2024	12	12	17128.89
NMP01	000000139120	EMPCELULAR	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	18352.4
NMP01	000000139121	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	213345.82
NMP01	000000139128	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	18733.12
NMP01	000000139129	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	39589.12
NMP01	000000139130	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	189416.96
NMP01	000000139131	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	131772.16
NMP01	000000139132	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	204.28
NMP01	000000139138	WEB_MOVIL	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	204.23
NMP01	000000139139	APP_NMP	PRY5	17000	ADMON	MXN	01/10/2023	2024	1	12	25251.46
NMP01	000000139141	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	2875.01
NMP01	000000139142	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	2875
NMP01	000000139143	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	3084.46
NMP01	000000139144	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	3084.46
NMP01	000000139145	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	3084.46
NMP01	000000139146	SUCS_NB	EQAAC	_	13063	MXN	01/12/2023	2024	1	12	3084.46
NMP01	000000139147	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	2585.75
NMP01	000000139148	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	2924.88
NMP01	000000139149	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	4239
NMP01	000000139150	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	3115.63
NMP01	000000139151	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	3115.63
NMP01	000000139152	SUCS_NB	EQAAC	_	13188	MXN	01/12/2023	2024	1	12	3433.57
NMP01	000000139153	SUCS_NB	EQAAC	_	13301	MXN	01/12/2023	2024	1	12	6561.01
NMP01	000000139154	SUCS_NB	EQAAC	_	13024	MXN	01/12/2023	2024	1	12	32625.41
NMP01	000000139155	SUCS_NB	EQAAC	_	13067	MXN	01/12/2023	2024	1	12	23541.3
NMP01	000000139156	SUCS_NB	EQAAC	_	13067	MXN	01/12/2023	2024	1	12	22630.02
NMP01	000000139157	SUCS_NB	EQOFN	_	13034	MXN	01/11/2023	2024	1	12	8082.47
NMP01	000000139158	SUCS_NB	PREOP	_	13315	MXN	01/11/2023	2024	1	12	50287.2
NMP01	000000139159	SUCS_NB	EQAAC	_	13303	MXN	01/11/2023	2024	1	12	4845.76
NMP01	000000139160	SUCS_NB	EQOFN	_	13009	MXN	01/11/2023	2024	1	12	1013.2
NMP01	000000139161	CORP	PRO1	17000	ADMON	MXN	01/12/2023	2024	1	7	5139238.79
NMP01	000000139162	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	19999.17
NMP01	000000139163	CORP	PRY1	15400	ADMON	MXN	01/11/2023	2024	1	10	106766.17
NMP01	000000139164	CORP	PRY1	15400	ADMON	MXN	01/11/2023	2024	1	10	314362.71
NMP01	000000139165	CORP	PRY1	15400	ADMON	MXN	01/11/2023	2024	1	10	301941.26
NMP01	000000139166	CORP	PRY1	17000	ADMON	MXN	01/11/2023	2024	1	10	160149.67
NMP01	000000139167	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	320300.94
NMP01	000000139168	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	117708.94
NMP01	000000139169	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	121826.28
NMP01	000000139170	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	253713.47
NMP01	000000139171	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	384999.08
NMP01	000000139172	CORP	PRY1	17002	ADMON	MXN	01/12/2023	2024	1	11	568176.58
NMP01	000000139173	CORP	PRY1	29200	ADMON	MXN	01/12/2023	2024	1	11	47037.27
NMP01	000000139174	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	1894776.58
NMP01	000000139175	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	29790.75
NMP01	000000139176	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	27957.42
NMP01	000000139177	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	161561.58
NMP01	000000139180	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	29851.71
NMP01	000000139181	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	104911.03
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	410.2
NMP01	000000139186	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	410.22
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	410.2
NMP01	000000139187	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	410.21
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	10146.45
NMP01	000000139191	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	10146.5
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	10146.45
NMP01	000000139192	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	10146.5
NMP01	000000139194	APP_NMP	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	33225.6
NMP01	000000139195	CONTRACAR	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	33224.96
NMP01	000000139197	APP_NMP	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	159482.88
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	1550.53
NMP01	000000139205	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	1550.51
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	1476.69
NMP01	000000139206	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	1476.72
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	2	2	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	3	3	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	4	4	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	5	5	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	6	6	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	7	7	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	8	8	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	9	9	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	10	10	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	11	11	2215.04
NMP01	000000139208	GR USOHABI	PRY5	17002	ADMON	MXN	01/02/2024	2024	12	12	2215.03
NMP01	000000139212	CORP	PRY5	25700	ADMON	MXN	01/12/2023	2024	1	12	23126.4
NMP01	000000139217	CORP	PRY5	25700	ADMON	MXN	01/12/2023	2024	1	12	23126.4
NMP01	000000139218	APP_NMP	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	9007.06
NMP01	000000139222	WEB_MOVIL	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	9007.06
NMP01	000000139223	OPTIRENTA	EQSEG	_	13050	MXN	01/12/2023	2024	1	12	1626.35
NMP01	000000139224	OPTIRENTA	EQSEG	_	13050	MXN	01/12/2023	2024	1	12	1626.35
NMP01	000000139225	OPTIRENTA	EQSEG	_	13050	MXN	01/12/2023	2024	1	12	3129.08
NMP01	000000139226	OPTIRENTA	EQSEG	_	13050	MXN	01/12/2023	2024	1	12	7170.52
NMP01	000000139227	AUTSRES	EQOFN	26106	ADMON	MXN	01/12/2023	2024	1	12	2078.9
NMP01	000000139228	AUTSRES	EQOFN	26106	ADMON	MXN	01/12/2023	2024	1	12	2078.9
NMP01	000000139229	SUCS_NB	EQSEG	_	13024	MXN	01/11/2023	2024	1	12	21329.59
NMP01	000000139230	SUCS_NB	PREOP	_	13180	MXN	01/12/2023	2024	1	12	44999.8
NMP01	000000139231	SUCS_NB	PREOP	_	13057	MXN	01/12/2023	2024	1	12	54999.8
NMP01	000000139232	SUCS_NB	PREOP	_	13128	MXN	01/12/2023	2024	1	12	39999.8
NMP01	000000139236	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	135657.12
NMP01	000000139237	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	58138.22
NMP01	000000139238	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	1154999.08
NMP01	000000139239	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	343195.67
NMP01	000000139240	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	337913.23
NMP01	000000139241	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	256770.76
NMP01	000000139242	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	25499.72
NMP01	000000139243	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	83582.35
NMP01	000000139244	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	121127.12
NMP01	000000139245	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	32419.75
NMP01	000000139246	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	51872.15
NMP01	000000139247	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	88356.58
NMP01	000000139248	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	104911.03
NMP01	000000139249	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	293366.14
NMP01	000000139250	GESTIONDLS	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	22387.2
NMP01	000000139251	GESTIONDLS	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	18282.88
NMP01	000000139252	CONTRACAR	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	33224.96
NMP01	000000139253	APP_NMP	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	9007.06
NMP01	000000139256	WEB_MOVIL	PRY5	17000	ADMON	MXN	01/11/2023	2024	1	12	9007.06
NMP01	000000139261	CORP	PRY5	17000	ADMON	MXN	01/12/2023	2024	1	12	79300
NMP01	000000139262	CORP	PRY5	25700	ADMON	MXN	01/12/2023	2024	1	12	22657.6
NMP01	000000139264	CORP	PREOP	25000	ADMON	MXN	01/12/2023	2024	1	12	4913.34
NMP01	000000139265	SUCS_NB	PREOP	_	13091	MXN	01/12/2023	2024	1	12	4913.34
NMP01	000000139266	SUCS_NB	PREOP	_	13167	MXN	01/12/2023	2024	1	12	4913.34
NMP01	000000139267	SUCS_NB	PREOP	_	13197	MXN	01/12/2023	2024	1	12	5489.94
NMP01	000000139268	SUCS_NB	PREOP	_	13117	MXN	01/12/2023	2024	1	12	3095.34
NMP01	000000139269	SUCS_NB	PREOP	_	13047	MXN	01/12/2023	2024	1	12	3528.54
NMP01	000000139270	SUCS_NB	PREOP	_	13126	MXN	01/12/2023	2024	1	12	2518.74
NMP01	000000139271	SUCS_NB	PREOP	_	13093	MXN	01/12/2023	2024	1	12	3311.94
NMP01	000000139272	SUCS_NB	PREOP	_	13179	MXN	01/12/2023	2024	1	12	3095.34
NMP01	000000139273	SUCS_NB	PREOP	_	13054	MXN	01/12/2023	2024	1	12	6558.54
NMP01	000000139274	SUCS_NB	PREOP	_	13054	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139275	SUCS_NB	PREOP	_	13091	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139276	SUCS_NB	PREOP	_	13093	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139277	SUCS_NB	PREOP	_	13126	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139278	SUCS_NB	PREOP	_	13167	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139279	SUCS_NB	PREOP	_	13179	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139280	SUCS_NB	PREOP	_	13197	MXN	01/12/2023	2024	1	12	3216.34
NMP01	000000139281	OPTIRENTA	SUBEL	_	13050	MXN	01/12/2023	2024	1	12	15193.3
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	5	5	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	6	6	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	7	7	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	8	8	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	9	9	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	10	10	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	11	11	44203.42
NMP01	000000139282	PAGOTARDIO	PRY1	17002	ADMON	MXN	01/05/2024	2024	12	12	44203.39
NMP01	000000139284	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	27719.08
NMP01	000000139286	CORP	PRO1	17000	ADMON	MXN	01/01/2024	2024	1	7	593119.41
NMP01	000000139287	CORP	PRO1	18000	ADMON	MXN	01/01/2024	2024	1	7	433726.41
NMP01	000000139288	CORP	PRO1	17000	ADMON	MXN	01/01/2024	2024	1	9	381831.83
NMP01	000000139289	CORP	PRO1	17000	ADMON	MXN	01/01/2024	2024	1	9	381831.83
NMP01	000000139290	CORP	PRO1	17000	ADMON	MXN	01/01/2024	2024	1	9	137455.25
NMP01	000000139291	CORP	PRO1	29000	ADMON	MXN	01/11/2023	2024	1	9	129850.26
NMP01	000000139292	CORP	PRO1	17000	ADMON	MXN	01/01/2024	2024	1	9	4256339.25
NMP01	000000139293	CORP	PRO1	17000	ADMON	MXN	01/11/2023	2024	1	9	62342.16
NMP01	000000139294	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	403332.42
NMP01	000000139295	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	96936.58
NMP01	000000139296	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	112223.06
NMP01	000000139297	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	182759.5
NMP01	000000139298	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	11965.72
NMP01	000000139299	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	19145.66
NMP01	000000139302	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	34794.7
NMP01	000000139303	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	37887.66
NMP01	000000139306	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	38660.87
NMP01	000000139307	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	38660.87
NMP01	000000139310	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	38660.87
NMP01	000000139311	CORP	PRY1	15400	ADMON	MXN	01/12/2023	2024	1	11	46393.21
NMP01	000000139312	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	15471.68
NMP01	000000139313	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	34495.12
NMP01	000000139314	GESTIONDLS	PRY5	29200	ADMON	MXN	15/01/2024	2024	1	12	113075.7
NMP01	000000139317	GESTIONDLS	PRY5	29200	ADMON	MXN	15/01/2024	2024	1	12	72593.89
NMP01	000000139318	GESTIONDLS	PRY5	29200	ADMON	MXN	15/01/2024	2024	1	12	79319.61
NMP01	000000139319	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	55074.67
NMP01	000000139320	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	7961.82
NMP01	000000139321	CORP	PRY1	17000	ADMON	MXN	01/12/2023	2024	1	11	320832.42
NMP01	000000139326	SUCS_NB	PREOP	_	13034	MXN	01/12/2023	2024	1	12	3268.91
NMP01	000000139327	SUCS_NB	PREOP	_	13045	MXN	01/12/2023	2024	1	12	8432.7
NMP01	000000139328	OPTIRENTA	PREOP	_	13050	MXN	01/12/2023	2024	1	12	15041.03
NMP01	000000139328	OPTIRENTA	PREOP	_	13050	MXN	01/06/2024	2024	6	12	11568.95
NMP01	000000139329	SUCS_NB	PREOP	_	13031	MXN	01/12/2023	2024	1	12	8130.74
NMP01	000000139330	CORP	PRO1	23000	ADMON	MXN	01/11/2023	2024	1	10	33332.5
NMP01	000000139331	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139332	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139333	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139334	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139335	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139336	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139337	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139338	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139339	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139340	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1422.77
NMP01	000000139341	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139342	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139343	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139344	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139345	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139346	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139347	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139348	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139349	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	2812.41
NMP01	000000139350	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	4403.28
NMP01	000000139351	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	4403.28
NMP01	000000139352	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139353	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139354	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139355	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139356	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139357	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1353.04
NMP01	000000139358	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1067.42
NMP01	000000139359	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1067.42
NMP01	000000139360	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1067.42
NMP01	000000139361	CORP	EQSEG	25410	ADMON	MXN	01/12/2023	2024	1	12	1067.42
